source,title,location,price,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud
Casas_Mudafy.xlsx,Casa en Venta en Polanco,"Emerson, Polanco, Miguel Hidalgo, Ciudad de México",52725000.0,3.0,3.0,1.0,500.0,13.0,Miguel Hidalgo,"Emerson, Polanco",19.4356068,-99.1887981
Casas_Mudafy.xlsx,Casa en Venta en Arboledas del Sur,"San Lorenzo De Almagro, Arboledas del Sur, Tlalpan, Ciudad de México",6749000.0,3.0,2.0,2.0,179.0,30.0,Tlalpan,"San Lorenzo De Almagro, Arboledas del Sur",19.2911474,-99.1369774
Casas_Mudafy.xlsx,Casa en Venta en Irrigación,"Presa Pabellón, Irrigación, Miguel Hidalgo, Ciudad de México",16990000.0,4.0,2.0,6.0,470.0,41.0,Miguel Hidalgo,"Presa Pabellón, Irrigación",19.4429371,-99.2116701
Casas_Mudafy.xlsx,Casa en Venta en Anzures,"Herscheld, Anzures, Miguel Hidalgo, Ciudad de México",20000000.0,3.0,2.0,1.0,341.0,13.0,Miguel Hidalgo,"Herscheld, Anzures",19.43471,-99.20091
Casas_Mudafy.xlsx,Casa en Venta en Del Valle Centro,"San Francisco, Del Valle Centro, Del Valle, Benito Juárez, Ciudad de México",25000000.0,3.0,2.0,4.0,496.0,25.0,Benito Juárez,"San Francisco, Del Valle Centro, Del Valle",19.3918407,-99.1710176
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Privada Bosque De Palmitos, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",18975000.0,3.0,5.0,4.0,1076.0,21.0,Cuajimalpa de Morelos,"Privada Bosque De Palmitos, Bosques de las Lomas",19.35993,-99.29388
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosque De Colorines, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",30000000.0,3.0,3.0,4.0,1000.0,1.0,Miguel Hidalgo,"Bosque De Colorines, Bosque de las Lomas",19.3964003,-99.2540014
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Sierra Nevada, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",46250000.0,3.0,3.0,4.0,650.0,13.0,Miguel Hidalgo,"Sierra Nevada, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202
Casas_Mudafy.xlsx,Casa en Venta en Narvarte Poniente,"Cercanía De Narvarte Poniente, Narvarte Poniente, Narvarte, Benito Juárez, Ciudad de México",12800000.0,3.0,4.0,3.0,308.0,65.0,Benito Juárez,"Cercanía De Narvarte Poniente, Narvarte Poniente, Narvarte",19.3727,-99.1564
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Montañas Calizas, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",28632500.0,2.0,2.0,6.0,1500.0,13.0,Miguel Hidalgo,"Montañas Calizas, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202
Casas_Mudafy.xlsx,Casa en Venta en Lomas Quebradas,"Cruz Verde, Lomas Quebradas, La Magdalena Contreras, Ciudad de México",7800000.0,3.0,2.0,2.0,210.0,15.0,La Magdalena Contreras,"Cruz Verde, Lomas Quebradas",19.3141222,-99.2409081
Casas_Mudafy.xlsx,Casa en Venta en Lomas Quebradas,"Cercanía De Lomas Quebradas, Lomas Quebradas, La Magdalena Contreras, Ciudad de México",9689000.0,3.0,4.0,4.0,367.0,15.0,La Magdalena Contreras,"Cercanía De Lomas Quebradas, Lomas Quebradas",19.33212,-99.21118
Casas_Mudafy.xlsx,Casa en Venta en Parque San Andrés,"Inglaterra, Parque San Andrés, Coyoacán, Ciudad de México",38000000.0,5.0,4.0,5.0,1000.0,53.0,Coyoacán,"Inglaterra, Parque San Andrés",19.3452196,-99.147952
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosques De Zapotes, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",27500000.0,3.0,3.0,5.0,800.0,5.0,Miguel Hidalgo,"Bosques De Zapotes, Bosque de las Lomas",19.43471,-99.20091
Casas_Mudafy.xlsx,Casa en Venta en Jardines del Pedregal,"Nubes, Jardines del Pedregal, Álvaro Obregón, Ciudad de México",27000000.0,5.0,5.0,4.0,1050.0,35.0,Álvaro Obregón,"Nubes, , Álvaro Obregón",19.3219505,-99.2165447
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosques De Arrayanes, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",48100000.0,4.0,4.0,8.0,1100.0,13.0,Miguel Hidalgo,"Bosques De Arrayanes, Bosque de las Lomas",19.43471,-99.20091
Casas_Mudafy.xlsx,Casa en Venta en Lomas de San Ángel Inn,"Segunda Cerrada Imagen, Lomas de San Ángel Inn, Álvaro Obregón, Ciudad de México",12900000.0,4.0,3.0,3.0,359.0,9.0,Álvaro Obregón,"Segunda Cerrada Imagen, Lomas de  Inn, Álvaro Obregón",19.3444101,-99.2067241
Casas_Mudafy.xlsx,Casa en Venta en San Mateo Tlaltenango,"Cumbres De Santa Fe, San Mateo Tlaltenango, Cuajimalpa de Morelos, Ciudad de México",57000000.0,4.0,3.0,10.0,780.0,15.0,Cuajimalpa de Morelos,"Cumbres De Santa Fe, San Mateo Tlaltenango",19.35993,-99.29388
Casas_Mudafy.xlsx,Casa en Venta en Tlalpuente,"Arrayan, Tlalpuente, Tlalpan, Ciudad de México",27000000.0,4.0,4.0,6.0,389.0,17.0,Tlalpan,"Arrayan, Tlalpuente",19.2511542,-99.1854705
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Plan De Barracas, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",36000000.0,5.0,5.0,4.0,800.0,1.0,Miguel Hidalgo,"Plan De Barracas, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.43471,-99.20091
Casas_Mudafy.xlsx,Casa en Venta en Santa Fe Cuajimalpa,"Bosques De Santa Fe, Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",18975000.0,4.0,5.0,6.0,870.0,15.0,Cuajimalpa de Morelos,"Bosques De Santa Fe, Santa Fe , Cuajimalpa de Morelos",19.35993,-99.29388
Casas_Mudafy.xlsx,Casa en Venta en Narvarte Poniente,"Diagonal De San Antonio 1500, Narvarte Poniente, Narvarte, Benito Juárez, Ciudad de México",11300000.0,5.0,3.0,3.0,287.0,38.0,Benito Juárez,"Diagonal De San Antonio 1500, Narvarte Poniente, Narvarte",19.3727,-99.1564
Casas_Mudafy.xlsx,Casa en Venta en Haciendas de Coyoacán,"Cercanía De Haciendas De Coyoacán, Haciendas de Coyoacán, Coyoacán, Ciudad de México",6980000.0,4.0,5.0,2.0,268.0,40.0,Coyoacán,"Cercanía De Haciendas De , Haciendas de Coyoacán, Coyoacán",19.3467,-99.16174
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Cercanía De Lomas De Chapultepec I Sección, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",33300000.0,4.0,4.0,5.0,600.0,13.0,Miguel Hidalgo,"Cercanía De Lomas De Chapultepec I Sección, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Vicente Güémez, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",45000000.0,3.0,4.0,4.0,593.0,1.0,Miguel Hidalgo,"Vicente Güémez, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202
Casas_Mudafy.xlsx,Casa en Venta en Barrio San Francisco,"Barrio San Francisco, La Magdalena Contreras, Ciudad de México",21000000.0,3.0,2.0,6.0,1300.0,15.0,La Magdalena Contreras,Barrio San Francisco,19.309358,-99.2309858
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Cercanía De Bosque De Las Lomas, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",25000000.0,3.0,3.0,3.0,557.0,13.0,Miguel Hidalgo,"Cercanía De Bosque De Las Lomas, Bosque de las Lomas",19.4071156,-99.1906167
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Privada De Piracantos, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",19500000.0,4.0,4.0,4.0,400.0,40.0,Cuajimalpa de Morelos,"Privada De Piracantos, Bosques de las Lomas",19.35993,-99.29388
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Vista Hermosa,"Av. De La Palma, Lomas de Vista Hermosa, Cuajimalpa de Morelos, Ciudad de México",22000000.0,3.0,3.0,6.0,690.0,30.0,Cuajimalpa de Morelos,"Av. De La Palma, Lomas de Vista Hermosa",19.3815127,-99.2781848
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosque De Almendros, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",22000000.0,3.0,3.0,6.0,647.0,2.0,Miguel Hidalgo,"Bosque De Almendros, Bosque de las Lomas",19.3949674,-99.2497157
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosque De Framboyanes, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",42000000.0,3.0,3.0,3.0,722.0,15.0,Miguel Hidalgo,"Bosque De Framboyanes, Bosque de las Lomas",19.4018718,-99.2488074
Casas_Mudafy.xlsx,Casa en Venta en Ex-Ejido de San Francisco Culhuacán,"Ejido De Padierna, Ex-Ejido de San Francisco Culhuacán, Coyoacán, Ciudad de México",9450000.0,4.0,4.0,4.0,402.0,20.0,Coyoacán,"Ejido De Padierna, Ex-Ejido de San Francisco Culhuacán",19.3303362,-99.1222816
Casas_Mudafy.xlsx,Casa en Venta en Polanco,"Isaac Newton, Polanco, Miguel Hidalgo, Ciudad de México",52725000.0,3.0,3.0,3.0,500.0,48.0,Miguel Hidalgo,"Isaac Newton, Polanco",19.4344258,-99.1875804
Casas_Mudafy.xlsx,Casa en Venta en Condesa,"Cercanía De Colonia Condesa, Condesa, Cuauhtémoc, Ciudad de México",26000000.0,3.0,3.0,1.0,245.0,45.0,Cuauhtémoc,"Cercanía De Colonia Condesa, Condesa",19.44506,-99.14612
Casas_Mudafy.xlsx,Casa en Venta en Santa Fe Cuajimalpa,"Club De Golf Bosques Santa Fe, Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",18975000.0,4.0,5.0,6.0,870.0,5.0,Cuajimalpa de Morelos,"Club De Golf Bosques Santa Fe, Santa Fe , Cuajimalpa de Morelos",19.35993,-99.29388
Casas_Mudafy.xlsx,Casa en Venta en San Andrés Totoltepec,"Los Cipreses, San Andrés Totoltepec, Tlalpan, San Andrés Totoltepec, Tlalpan, Ciudad de México",5900000.0,3.0,2.0,2.0,300.0,2.0,Tlalpan,"Los Cipreses, San Andrés Totoltepec, , San Andrés Totoltepec, Tlalpan",19.2431752,-99.1731238
Casas_Mudafy.xlsx,Casa en Venta en Lomas De Memetla,"Cerrada De Antonio Noemi, Lomas De Memetla, Memetla, Cuajimalpa de Morelos, Ciudad de México",9750000.0,3.0,3.0,2.0,292.0,5.0,Cuajimalpa de Morelos,"Cerrada De Antonio Noemi, Lomas De Memetla, Memetla",19.3569717,-99.2898137
Casas_Mudafy.xlsx,Casa en Venta en Lindavista Norte,"Arequipa, Lindavista Norte, Gustavo A. Madero, Ciudad de México",12700000.0,5.0,3.0,4.0,350.0,24.0,Gustavo A. Madero,"Arequipa, Lindavista Norte",19.4861194,-99.1263566
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Tecas, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",61860000.0,4.0,3.0,4.0,708.0,12.0,Miguel Hidalgo,"Tecas, Bosque de las Lomas",19.43471,-99.20091
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Bosque De Bumgabilia, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",30000000.0,4.0,3.0,6.0,500.0,15.0,Cuajimalpa de Morelos,"Bosque De Bumgabilia, Bosques de las Lomas",19.35993,-99.29388
Casas_Mudafy.xlsx,Casa en Venta en Miguel Hidalgo,"Hortencia, Miguel Hidalgo, Tlalpan, Ciudad de México",5000000.0,4.0,3.0,2.0,233.0,19.0,Miguel Hidalgo,"Hortencia, , Tlalpan",19.29707,-99.16787
Casas_Mudafy.xlsx,Casa en Venta en Santa Fe Cuajimalpa,"Bernardo Quintana, Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",18975000.0,4.0,5.0,7.0,1085.0,15.0,Cuajimalpa de Morelos,"Bernardo Quintana, Santa Fe , Cuajimalpa de Morelos",19.35993,-99.29388
Casas_Mudafy.xlsx,Casa en Venta en Jardines del Sur,"Cercanía De Jardines Del Sur, Jardines del Sur, Xochimilco, Ciudad de México",9500000.0,4.0,5.0,10.0,400.0,25.0,Xochimilco,"Cercanía De Jardines Del Sur, Jardines del Sur",19.25785,-99.10513
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosque De Encinos, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",41000000.0,3.0,4.0,6.0,1064.0,45.0,Miguel Hidalgo,"Bosque De Encinos, Bosque de las Lomas",19.4100649,-99.2385926
Casas_Mudafy.xlsx,Casa en Venta en Coyoacán,"Cercanía De Villa Coyoacán, Coyoacán, Ciudad de México",28750000.0,5.0,5.0,5.0,616.0,20.0,Coyoacán,"Cercanía De Villa , Coyoacán",19.3467,-99.16174
Casas_Mudafy.xlsx,Casa en Venta en Pedregal de San Francisco,"Cerro De La Miel, Pedregal de San Francisco, Coyoacán, Ciudad de México",25000000.0,4.0,2.0,4.0,461.0,20.0,Coyoacán,"Cerro De La Miel, Pedregal de San Francisco",19.3374118,-99.1737459
Casas_Mudafy.xlsx,Casa en Venta en Barrio San Francisco,"Retorno De Totutla, Barrio San Francisco, La Magdalena Contreras, Ciudad de México",10760000.0,3.0,3.0,2.0,348.0,15.0,La Magdalena Contreras,"Retorno De Totutla, Barrio San Francisco",19.33212,-99.21118
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Bosque De Tulipanes, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",18975000.0,4.0,3.0,3.0,570.0,30.0,Cuajimalpa de Morelos,"Bosque De Tulipanes, Bosques de las Lomas",19.39113,-99.2565083
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Reforma,"Alcazar De Toledo, Lomas de Reforma, Miguel Hidalgo, Ciudad de México",22000000.0,4.0,3.0,4.0,492.0,3.0,Miguel Hidalgo,"Alcazar De Toledo, Lomas de Reforma",19.4057088,-99.2350564
Casas_Mudafy.xlsx,Casa en Venta en Ciudad de los Deportes,"Tiepolo, Ciudad de los Deportes, Benito Juárez, Ciudad de México",15500000.0,3.0,5.0,4.0,326.0,13.0,Benito Juárez,"Tiepolo, Ciudad de los Deportes",19.3727,-99.1564
Casas_Mudafy.xlsx,Casa en Venta en Irrigación,"Presa Del Azucar, Irrigación, Miguel Hidalgo, Ciudad de México",13000000.0,5.0,5.0,3.0,320.0,2.0,Miguel Hidalgo,"Presa Del Azucar, Irrigación",19.43471,-99.20091
Casas_Mudafy.xlsx,Casa en Venta en Loma del Padre,"Cercanía De Loma Del Padre, Loma del Padre, Cuajimalpa de Morelos, Ciudad de México",9500000.0,3.0,3.0,8.0,766.0,8.0,Cuajimalpa de Morelos,"Cercanía De Loma Del Padre, Loma del Padre",19.3572429,-99.2996246
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Vista Hermosa,"Loma De Jaguey, Lomas de Vista Hermosa, Cuajimalpa de Morelos, Ciudad de México",15500000.0,3.0,3.0,4.0,500.0,9.0,Cuajimalpa de Morelos,"Loma De Jaguey, Lomas de Vista Hermosa",19.35993,-99.29388
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Ahuehuetes Sur, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",25000000.0,3.0,3.0,5.0,800.0,5.0,Miguel Hidalgo,"Ahuehuetes Sur, Bosque de las Lomas",19.3995322,-99.2414935
Casas_Mudafy.xlsx,Casa en Venta en San Jerónimo Lídice,"Av San Bernabe, San Jerónimo Lídice, La Magdalena Contreras, Ciudad de México",11958800.0,5.0,3.0,4.0,487.0,15.0,La Magdalena Contreras,"Av San Bernabe, San Jerónimo Lídice",19.3275547,-99.2324626
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Sierra Gorda, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",29990000.0,3.0,3.0,5.0,504.0,13.0,Miguel Hidalgo,"Sierra Gorda, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202
Casas_Mudafy.xlsx,Casa en Venta en Santa Fe Cuajimalpa,"Hacienda De Santa Fe, Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",18975000.0,3.0,3.0,4.0,737.0,15.0,Cuajimalpa de Morelos,"Hacienda De Santa Fe, Santa Fe , Cuajimalpa de Morelos",19.35993,-99.29388
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Sierra Nevada, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",53631500.0,3.0,3.0,3.0,600.0,10.0,Miguel Hidalgo,"Sierra Nevada, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202
Casas_Mudafy.xlsx,Casa en Venta en Lomas del Pedregal,"Amatenango, Lomas del Pedregal, Tlalpan, Ciudad de México",11000000.0,3.0,5.0,6.0,790.0,30.0,Tlalpan,"Amatenango, Lomas del Pedregal",19.2751129,-99.2165641
Casas_Mudafy.xlsx,Casa en Venta en Roma Norte,"Cercanía De Roma Norte, Roma Norte, Roma, Cuauhtémoc, Ciudad de México",14825000.0,3.0,5.0,8.0,851.0,18.5,Cuauhtémoc,"Cercanía De Roma Norte, Roma Norte, Roma",19.44506,-99.14612
Casas_Mudafy.xlsx,Casa en Venta en Periodista,"Cumbres De Maltrata, Periodista, Benito Juárez, Ciudad de México",8300000.0,5.0,2.0,4.0,279.0,59.0,Benito Juárez,"Cumbres De Maltrata, Periodista",19.3860868,-99.1471059
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosques De Jacarandas, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",23500000.0,4.0,3.0,3.0,620.0,47.0,Miguel Hidalgo,"Bosques De Jacarandas, Bosque de las Lomas",19.43471,-99.20091
Casas_Mudafy.xlsx,Casa en Venta en San Andrés Totoltepec,"Cipreses, San Andrés Totoltepec, Tlalpan, Ciudad de México",5500000.0,3.0,2.0,2.0,300.0,10.0,Tlalpan,"Cipreses, San Andrés Totoltepec",19.2431752,-99.1731238
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Andes, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",49950000.0,4.0,3.0,4.0,633.0,13.0,Miguel Hidalgo,"Andes, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.20216,-99.56176
Casas_Mudafy.xlsx,Casa en Venta en Los Reyes,"Toltecas 0, Los Reyes, Coyoacán, Ciudad de México",3900000.0,3.0,2.0,1.0,150.0,20.0,Coyoacán,"Toltecas 0, Los Reyes",19.3303868,-99.1559061
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Paseo De La Reforma, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",28632500.0,3.0,3.0,7.0,1376.0,13.0,Miguel Hidalgo,"Paseo De La Reforma, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.4010883,-99.2327509
Casas_Mudafy.xlsx,Casa en Venta en Ampliación Gabriel Ramos Millán,"Cercanía De Ampliación Gabriel Ramos Millán, Ampliación Gabriel Ramos Millán, Iztacalco, Ciudad de México",4500000.0,3.0,3.0,2.0,266.0,22.0,Iztacalco,"Cercanía De Ampliación Gabriel Ramos Millán, Ampliación Gabriel Ramos Millán",19.39528,-99.09778
Casas_Mudafy.xlsx,Casa en Venta en San Jerónimo Lídice,"Hidalgo, San Jerónimo Lídice, La Magdalena Contreras, Ciudad de México",10500000.0,3.0,2.0,3.0,380.0,15.0,La Magdalena Contreras,"Hidalgo, San Jerónimo Lídice",19.3271481,-99.2220455
Casas_Mudafy.xlsx,Casa en Venta en Lomas Quebradas,"2da. Cerrada De San Jerónimo, Lomas Quebradas, La Magdalena Contreras, Ciudad de México",11600000.0,3.0,5.0,7.0,403.0,45.0,La Magdalena Contreras,"2da. Cerrada De San Jerónimo, Lomas Quebradas",19.3118913,-99.2341843
Casas_Mudafy.xlsx,Casa en Venta en Granada,"Lago Meru, Granada, Miguel Hidalgo, Ciudad de México",17000000.0,3.0,2.0,6.0,298.0,13.0,Miguel Hidalgo,"Lago Meru, Granada",19.4393187,-99.1912764
Casas_Mudafy.xlsx,Casa en Venta en San Jerónimo Lídice,"Galeana, San Jerónimo Lídice, La Magdalena Contreras, Ciudad de México",26000000.0,5.0,5.0,3.0,1175.0,52.0,La Magdalena Contreras,"Galeana, San Jerónimo Lídice",19.3242175,-99.2260758
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Cercanía De Bosque De Las Lomas, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",29700000.0,4.0,5.0,5.0,748.0,13.0,Miguel Hidalgo,"Cercanía De Bosque De Las Lomas, Bosque de las Lomas",19.4071156,-99.1906167
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosque De Robles, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",28000000.0,3.0,4.0,3.0,740.0,13.0,Miguel Hidalgo,"Bosque De Robles, Bosque de las Lomas",19.4001917,-99.2526454
Casas_Mudafy.xlsx,Casa en Venta en Santa Cruz Acalpixca,"1er Crd De Gallera, Santa Cruz Acalpixca, Xochimilco, Ciudad de México",8200000.0,3.0,3.0,4.0,256.0,19.0,Xochimilco,"1er Crd De Gallera, Santa Cruz Acalpixca",19.25785,-99.10513
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Luis De Velasco, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",42500000.0,3.0,3.0,8.0,445.0,13.0,Miguel Hidalgo,"Luis De Velasco, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.4189063,-99.2111668
Casas_Mudafy.xlsx,Casa en Venta en Roma Norte,"Cordoba, Roma Norte, Roma, Cuauhtémoc, Ciudad de México",53000000.0,3.0,2.0,8.0,600.0,18.5,Cuauhtémoc,"Cordoba, Roma Norte, Roma",19.4150911,-99.1576846
Casas_Mudafy.xlsx,Casa en Venta en Colinas del Bosque,"Tehuixtle, Colinas del Bosque, Tlalpan, Ciudad de México",14500000.0,2.0,3.0,5.0,540.0,17.0,Tlalpan,"Tehuixtle, Colinas del Bosque",19.2778552,-99.143382
Casas_Mudafy.xlsx,Casa en Venta en Jardines del Pedregal,"Creston, Jardines del Pedregal, Álvaro Obregón, Ciudad de México",21692500.0,4.0,5.0,4.0,552.0,6.0,Álvaro Obregón,"Creston, , Álvaro Obregón",19.3135289,-99.2159811
Casas_Mudafy.xlsx,Casa en Venta en La Concepción,"Cercanía De Barrio Del Niño Jesús, La Concepción, Coyoacán, Ciudad de México",20000000.0,4.0,4.0,3.0,359.0,20.0,Coyoacán,"Cercanía De Barrio Del Niño Jesús, La Concepción",19.3467,-99.16174
Casas_Mudafy.xlsx,Casa en Venta en Polanco,"Emerson, Polanco, Miguel Hidalgo, Ciudad de México",52725000.0,3.0,4.0,1.0,500.0,13.0,Miguel Hidalgo,"Emerson, Polanco",19.4356068,-99.1887981
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Luis Velasco, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",45500000.0,3.0,3.0,8.0,445.0,10.0,Miguel Hidalgo,"Luis Velasco, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202
Casas_Mudafy.xlsx,Casa en Venta en San Andrés Totoltepec,"Cerrada Colibrí, San Andrés Totoltepec, Tlalpan, Ciudad de México",9399995.0,3.0,3.0,3.0,600.0,17.0,Tlalpan,"Cerrada Colibrí, San Andrés Totoltepec",19.2283362,-99.2067597
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Monte Libano, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",55500000.0,3.0,4.0,4.0,988.0,13.0,Miguel Hidalgo,"Monte Libano, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202
Casas_Mudafy.xlsx,Casa en Venta en Coyoacán,"Leonardo Oliva, Coyoacán, Ciudad de México",12900000.0,3.0,3.0,2.0,355.0,21.0,Coyoacán,Leonardo Oliva,19.3006151,-99.1519701
Casas_Mudafy.xlsx,Casa en Venta en Narvarte Oriente,"Mitla, Narvarte Oriente, Narvarte, Benito Juárez, Ciudad de México",12800000.0,5.0,3.0,3.0,331.0,45.0,Benito Juárez,"Mitla, Narvarte Oriente, Narvarte",19.3961067,-99.1495787
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosque De Cafetos, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",32000000.0,5.0,4.0,6.0,1000.0,13.0,Miguel Hidalgo,"Bosque De Cafetos, Bosque de las Lomas",19.4077502,-99.2374233
