entidad,nom_mun,nom_loc,longitud,latitud,pobtot,p18ym_pb,vph_inter,vph_pc,vph_autom,vph_telef,vph_lavad,vph_snbien,graproes,pea,prom_ocup,pder_ss,pct_internet,pct_educ_sup
9,Milpa Alta,Huepaltepec,-99.07385,19.21248361111111,74,17.0,4.0,7.0,10.0,1.0,12.0,0.0,9.4,43.0,3.36,52.0,5.405405405405405,22.972972972972975
9,Milpa Alta,Mecatlán (Rancho el Refugio),-99.08368083333333,19.210102777777777,61,22.0,11.0,6.0,13.0,9.0,13.0,0.0,10.63,36.0,3.81,39.0,18.0327868852459,36.0655737704918
9,Milpa Alta,Tecupilco (Kilómetro 17.5),-99.05071583333333,19.218289444444444,124,48.0,31.0,12.0,12.0,11.0,21.0,0.0,10.86,65.0,3.76,100.0,25.0,38.70967741935484
9,Milpa Alta,Xaxalpa,-99.04940944444444,19.216636944444442,141,46.0,21.0,12.0,16.0,14.0,19.0,1.0,9.64,85.0,3.53,83.0,14.893617021276595,32.62411347517731
9,Milpa Alta,Xaltepetitla,-99.04361083333333,19.215639166666666,61,15.0,5.0,4.0,10.0,4.0,10.0,0.0,9.08,40.0,3.39,27.0,8.19672131147541,24.59016393442623
9,Milpa Alta,Tetecolok,-99.05412444444444,19.212666944444443,88,18.0,1.0,4.0,4.0,0.0,13.0,1.0,8.38,44.0,3.52,63.0,1.1363636363636365,20.454545454545457
9,Milpa Alta,Santa Rosa,-99.00321944444444,19.22582861111111,187,37.0,16.0,10.0,19.0,11.0,29.0,0.0,8.78,63.0,4.25,147.0,8.55614973262032,19.786096256684495
9,Milpa Alta,Olla de Piedra,-99.00313888888888,19.224285555555554,126,26.0,13.0,10.0,14.0,15.0,22.0,0.0,8.65,63.0,4.34,97.0,10.317460317460316,20.634920634920633
9,Milpa Alta,El Zapote (Techultepec),-99.00528333333334,19.211290833333333,66,15.0,6.0,4.0,4.0,5.0,6.0,0.0,8.83,31.0,4.71,45.0,9.090909090909092,22.727272727272727
9,Milpa Alta,Maxulco (Barrio Cruztitla),-99.00343583333333,19.20936638888889,222,67.0,36.0,26.0,29.0,26.0,38.0,0.0,10.38,102.0,3.58,164.0,16.216216216216218,30.180180180180184
9,Milpa Alta,Tecoxpa (El Pirul),-99.01055861111111,19.20701777777778,11,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.71,7.0,2.75,8.0,0.0,27.27272727272727
9,Milpa Alta,Santa Martha Cosalan,-99.02342694444444,19.203540555555556,98,25.0,5.0,4.0,12.0,6.0,11.0,0.0,8.9,48.0,4.08,58.0,5.1020408163265305,25.510204081632654
9,Milpa Alta,Zacuaztitla,-98.98290055555556,19.20291472222222,413,86.0,16.0,13.0,30.0,4.0,63.0,0.0,8.88,201.0,4.26,325.0,3.87409200968523,20.823244552058114
9,Milpa Alta,Rancho Paraíso Escondido,-98.98715361111111,19.2048775,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Omaxa,-99.09427916666667,19.184651388888888,191,34.0,15.0,7.0,6.0,15.0,28.0,1.0,8.31,104.0,4.15,151.0,7.853403141361256,17.801047120418847
9,Milpa Alta,Ahuatitla (Ixmatunco),-99.08204055555555,19.18498,47,6.0,2.0,4.0,3.0,3.0,8.0,1.0,8.32,30.0,3.62,11.0,4.25531914893617,12.76595744680851
9,Milpa Alta,Texacazintla (Xacalixpa),-99.07878111111111,19.177914166666667,111,17.0,12.0,5.0,7.0,3.0,16.0,0.0,8.23,64.0,3.83,96.0,10.81081081081081,15.315315315315313
9,Milpa Alta,Chichilesca,-99.06767416666666,19.177102222222224,207,44.0,14.0,11.0,16.0,12.0,35.0,0.0,8.2,91.0,4.22,163.0,6.763285024154589,21.256038647342994
9,Milpa Alta,Calle Capulines,-99.05922111111111,19.1977775,13,4.0,1.0,1.0,1.0,1.0,2.0,0.0,8.75,10.0,2.6,9.0,7.6923076923076925,30.76923076923077
9,Milpa Alta,Temalacatl,-99.05757194444445,19.19474222222222,46,4.0,2.0,3.0,3.0,3.0,10.0,0.0,8.21,20.0,4.18,36.0,4.3478260869565215,8.695652173913043
9,Milpa Alta,Temoayan,-99.05680833333334,19.19656,12,11.0,2.0,1.0,3.0,2.0,3.0,0.0,13.25,8.0,4.0,6.0,16.666666666666664,91.66666666666666
9,Milpa Alta,Prolongación Xolotl,-99.05578361111111,19.19323222222222,20,4.0,0.0,0.0,3.0,0.0,2.0,0.0,8.83,7.0,5.0,20.0,0.0,20.0
9,Milpa Alta,Anayeli,-99.05456944444444,19.193656944444445,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Las Cruces Parte Alta (Tehuepanco),-99.03973638888888,19.17451638888889,166,39.0,13.0,9.0,14.0,13.0,21.0,0.0,8.37,91.0,3.95,116.0,7.83132530120482,23.49397590361446
9,Milpa Alta,Cuacualipa,-99.03425916666666,19.17062888888889,36,4.0,1.0,3.0,4.0,3.0,4.0,0.0,8.48,27.0,3.0,25.0,2.7777777777777777,11.11111111111111
9,Milpa Alta,Tehuistitla,-99.03808916666667,19.170215555555558,88,9.0,5.0,2.0,12.0,5.0,11.0,0.0,8.07,41.0,3.67,64.0,5.681818181818182,10.227272727272728
9,Milpa Alta,Cuaxaltepec,-99.03690944444445,19.16759916666667,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.75,6.0,3.33,4.0,0.0,0.0
9,Milpa Alta,Tenopantitla,-99.028285,19.1647325,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Tecpallo,-98.99061972222222,19.197178333333333,70,14.0,6.0,7.0,13.0,5.0,12.0,0.0,8.49,38.0,3.33,59.0,8.571428571428571,20.0
9,Milpa Alta,Loma Bonita,-98.98800166666666,19.17447527777778,64,17.0,2.0,4.0,5.0,0.0,10.0,0.0,9.26,38.0,3.56,41.0,3.125,26.5625
9,Milpa Alta,Cuacuahotlipa,-98.98715833333334,19.168303333333334,300,79.0,27.0,24.0,30.0,31.0,46.0,3.0,8.96,146.0,3.85,221.0,9.0,26.333333333333332
9,Milpa Alta,Nacatulatlaxco,-98.99164194444444,19.167273055555558,20,5.0,3.0,2.0,2.0,3.0,4.0,0.0,8.2,10.0,3.33,14.0,15.0,25.0
9,Milpa Alta,Tlacoxpa (Teshutla),-98.98952222222222,19.165397499999997,31,9.0,1.0,2.0,3.0,1.0,4.0,0.0,8.46,21.0,4.43,19.0,3.225806451612903,29.03225806451613
9,Milpa Alta,Citlalcuac (Rancho el Paraíso Perdido),-99.09566388888888,19.20029222222222,114,16.0,7.0,9.0,4.0,8.0,21.0,0.0,8.29,69.0,4.56,90.0,6.140350877192982,14.035087719298245
9,Milpa Alta,Atoctenco (Prolongación Niños Héroes),-99.0867036111111,19.20003583333333,140,28.0,25.0,12.0,13.0,18.0,26.0,0.0,8.68,78.0,3.41,105.0,17.857142857142858,20.0
9,Milpa Alta,Paraje Huicalco,-99.06014166666667,19.210150277777778,111,36.0,17.0,6.0,15.0,1.0,26.0,0.0,10.4,51.0,3.58,87.0,15.315315315315313,32.432432432432435
9,Milpa Alta,Los Aguilar,-99.07646666666666,19.206346944444444,11,11.0,4.0,3.0,2.0,5.0,6.0,0.0,16.09,8.0,1.83,8.0,36.36363636363637,100.0
9,Milpa Alta,Tetexaloca,-99.06150333333333,19.188661944444444,25,13.0,4.0,4.0,3.0,0.0,6.0,0.0,10.75,16.0,3.57,15.0,16.0,52.0
9,Milpa Alta,Prolongación Justo Sierra,-99.05858694444444,19.201325555555556,48,8.0,3.0,5.0,4.0,5.0,9.0,0.0,7.81,22.0,3.69,35.0,6.25,16.666666666666664
9,Milpa Alta,Acatlahuco,-99.06217333333333,19.18103166666667,95,27.0,10.0,6.0,7.0,7.0,19.0,1.0,8.92,47.0,3.65,56.0,10.526315789473683,28.421052631578945
9,Milpa Alta,Xalmoyo,-99.09838416666666,19.186270833333335,95,27.0,8.0,4.0,9.0,7.0,20.0,0.0,9.09,44.0,3.96,76.0,8.421052631578947,28.421052631578945
9,Milpa Alta,Oluca,-99.10305583333333,19.194220277777777,367,105.0,32.0,22.0,28.0,31.0,75.0,1.0,9.48,197.0,3.82,241.0,8.71934604904632,28.610354223433244
9,Milpa Alta,Tlalcoxtepec,-99.08248666666667,19.2002475,221,51.0,17.0,10.0,19.0,12.0,37.0,2.0,8.9,108.0,3.51,155.0,7.6923076923076925,23.076923076923077
9,Milpa Alta,Camino Viejo a Santa Cruz,-99.06728361111111,19.21197722222222,78,19.0,10.0,10.0,7.0,7.0,12.0,0.0,10.0,39.0,4.11,55.0,12.82051282051282,24.358974358974358
9,Milpa Alta,Concla (Camino a Tlaltenamic),-99.04346472222223,19.18651388888889,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Panuca (Cuatexoxoco),-98.99531611111111,19.165838055555554,49,12.0,1.0,0.0,4.0,3.0,4.0,1.0,8.74,25.0,3.27,42.0,2.0408163265306123,24.489795918367346
9,Milpa Alta,Tlaltepec (Tlacoxtepec),-99.00603,19.185645,107,41.0,5.0,9.0,15.0,9.0,19.0,0.0,10.02,63.0,3.15,54.0,4.672897196261682,38.31775700934579
9,Milpa Alta,Chimeo (Las Palmas),-99.01025888888888,19.222076388888887,146,32.0,4.0,7.0,10.0,1.0,19.0,1.0,8.45,75.0,4.42,93.0,2.73972602739726,21.91780821917808
9,Milpa Alta,Moxala,-99.01449333333333,19.20730777777778,161,38.0,8.0,11.0,14.0,5.0,20.0,1.0,9.13,75.0,4.6,124.0,4.968944099378882,23.60248447204969
9,Milpa Alta,El Cerrito,-98.98852277777777,19.211314722222223,236,66.0,25.0,15.0,22.0,18.0,37.0,0.0,9.51,118.0,4.37,122.0,10.59322033898305,27.966101694915253
9,Milpa Alta,San Miguel (Tecoxomayehualtitla),-99.00562027777778,19.167134444444446,34,6.0,1.0,1.0,3.0,2.0,1.0,0.0,8.0,23.0,3.09,25.0,2.941176470588235,17.647058823529413
9,Milpa Alta,Tlalmanco (Prolongación Benito Juárez),-98.99867194444444,19.16446611111111,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.86,4.0,4.0,11.0,0.0,0.0
9,Milpa Alta,Tlalcocomoya,-99.043665,19.172182777777778,38,7.0,1.0,1.0,2.0,1.0,5.0,0.0,8.81,19.0,3.8,28.0,2.631578947368421,18.421052631578945
9,Milpa Alta,Paraje Tatazquiopa,-99.04479888888889,19.171589166666667,27,0.0,1.0,1.0,1.0,1.0,2.0,1.0,5.44,14.0,3.38,8.0,3.7037037037037033,0.0
9,Milpa Alta,Atoctenco,-99.04792277777777,19.21565638888889,546,156.0,41.0,34.0,53.0,39.0,66.0,0.0,9.76,257.0,4.44,272.0,7.509157509157509,28.57142857142857
9,Milpa Alta,Tecamac,-99.03384972222221,19.1930075,63,17.0,5.0,5.0,2.0,5.0,5.0,0.0,8.05,36.0,5.25,43.0,7.936507936507936,26.984126984126984
9,Milpa Alta,Teutlalpa,-99.05732222222223,19.21035111111111,11,3.0,2.0,1.0,2.0,0.0,3.0,0.0,9.0,3.0,3.67,5.0,18.181818181818183,27.27272727272727
9,Milpa Alta,Zihuantemohuayan,-99.05745972222222,19.21393833333333,27,5.0,4.0,2.0,3.0,1.0,4.0,0.0,7.35,11.0,3.38,18.0,14.814814814814813,18.51851851851852
9,Milpa Alta,Las Abejas,-99.0759486111111,19.20914388888889,20,10.0,2.0,3.0,1.0,2.0,3.0,0.0,11.0,13.0,4.0,17.0,10.0,50.0
9,Milpa Alta,Tlatzala,-99.05452916666667,19.21038722222222,50,5.0,2.0,2.0,6.0,0.0,9.0,0.0,7.81,26.0,4.55,36.0,4.0,10.0
9,Milpa Alta,Tetzompa,-99.013555,19.206005555555556,66,12.0,7.0,6.0,6.0,1.0,10.0,0.0,8.4,33.0,4.71,37.0,10.606060606060606,18.181818181818183
9,Milpa Alta,Tuzanco (La Joya),-99.0882975,19.2012225,351,113.0,37.0,30.0,33.0,25.0,65.0,0.0,9.55,208.0,3.86,276.0,10.541310541310542,32.193732193732195
9,Milpa Alta,San José López Trejo,-99.06342444444444,19.170413611111112,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Tlacopanco,-99.07092638888888,19.193130555555555,59,20.0,3.0,4.0,6.0,1.0,9.0,0.0,10.09,27.0,3.93,44.0,5.084745762711865,33.89830508474576
9,Milpa Alta,Pixucaltitla,-99.07219916666666,19.192575555555557,72,6.0,3.0,0.0,2.0,2.0,10.0,0.0,7.8,31.0,5.54,63.0,4.166666666666666,8.333333333333332
9,Milpa Alta,Totomacuentla,-99.03650805555556,19.186151388888888,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Kilómetro 24,-99.02007027777778,19.177716944444445,21,3.0,0.0,1.0,1.0,0.0,1.0,0.0,8.54,5.0,5.25,10.0,0.0,14.285714285714285
9,Milpa Alta,Joyas Parte Alta,-98.99168,19.207620833333333,591,143.0,48.0,42.0,53.0,12.0,102.0,1.0,8.89,298.0,3.79,415.0,8.121827411167512,24.196277495769884
9,Milpa Alta,Acuexcomatl,-99.06807138888888,19.17122277777778,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,San Antonio Cuilotepec,-99.09152555555555,19.184409722222224,390,97.0,31.0,22.0,27.0,12.0,56.0,1.0,9.02,207.0,4.29,277.0,7.948717948717948,24.871794871794872
9,Milpa Alta,San Nicolás Tetelco,-98.97056083333334,19.208455,4078,1211.0,521.0,317.0,383.0,539.0,708.0,3.0,9.85,2014.0,4.05,3065.0,12.775870524767043,29.695929377145657
9,Milpa Alta,El Tejocote,-98.97025416666666,19.203725555555554,86,13.0,14.0,13.0,7.0,11.0,18.0,0.0,8.68,45.0,3.31,58.0,16.27906976744186,15.11627906976744
9,Milpa Alta,Ejidos Tecoxpa,-98.97642388888889,19.20681,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Arboledas,-98.98083555555556,19.209614166666665,183,36.0,25.0,9.0,13.0,18.0,21.0,0.0,8.57,93.0,4.07,143.0,13.661202185792352,19.672131147540984
9,Milpa Alta,Emiliano Zapata (Camino al Cerro),-98.97220083333333,19.20556472222222,45,1.0,2.0,1.0,3.0,1.0,3.0,1.0,5.85,20.0,4.5,27.0,4.444444444444445,2.2222222222222223
9,Milpa Alta,Corraltitla,-99.02030388888889,19.202569444444443,166,39.0,7.0,5.0,10.0,3.0,19.0,0.0,8.9,91.0,4.26,113.0,4.216867469879518,23.49397590361446
9,Milpa Alta,Tepanoco,-99.01851305555556,19.204428888888888,33,16.0,6.0,4.0,5.0,4.0,5.0,0.0,12.41,19.0,4.71,30.0,18.181818181818183,48.484848484848484
9,Milpa Alta,Zacatipla,-99.02842166666666,19.206797777777776,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Santa Martha Xolco,-99.03074333333333,19.205034722222223,58,19.0,5.0,3.0,9.0,3.0,10.0,0.0,10.42,38.0,4.46,30.0,8.620689655172415,32.758620689655174
9,Milpa Alta,Tepetitla (Villa Hermosa),-99.03579472222222,19.19782777777778,27,11.0,4.0,3.0,2.0,5.0,3.0,0.0,10.77,15.0,3.86,17.0,14.814814814814813,40.74074074074074
9,Milpa Alta,Totoxhpa (Cerrada Culiacán),-99.0323725,19.192716944444445,17,2.0,0.0,0.0,2.0,1.0,1.0,0.0,7.08,8.0,4.25,5.0,0.0,11.76470588235294
9,Milpa Alta,Belizario Domínguez,-99.00844694444444,19.203388888888888,182,64.0,29.0,15.0,22.0,19.0,24.0,1.0,9.49,107.0,3.79,104.0,15.934065934065933,35.16483516483517
9,Milpa Alta,Nuchtla,-99.04456527777778,19.20661611111111,512,135.0,45.0,27.0,58.0,58.0,62.0,0.0,9.09,288.0,4.49,387.0,8.7890625,26.3671875
9,Milpa Alta,Tehuizco,-99.04340055555555,19.21165472222222,301,51.0,12.0,21.0,29.0,0.0,42.0,0.0,8.14,165.0,4.3,234.0,3.9867109634551494,16.943521594684384
9,Milpa Alta,Axayatipac,-99.04652333333333,19.210336666666667,230,45.0,8.0,10.0,20.0,1.0,33.0,1.0,8.75,113.0,4.04,181.0,3.4782608695652173,19.565217391304348
9,Milpa Alta,Ayotepec,-99.04011638888889,19.206304166666666,105,27.0,11.0,6.0,12.0,16.0,15.0,0.0,8.57,65.0,3.75,63.0,10.476190476190476,25.71428571428571
9,Milpa Alta,Ochpantenco,-99.03546138888889,19.17164027777778,66,17.0,8.0,6.0,8.0,5.0,6.0,2.0,8.87,35.0,3.67,38.0,12.121212121212121,25.757575757575758
9,Milpa Alta,La Virgen,-99.05085583333333,19.21113,13,3.0,0.0,1.0,0.0,0.0,2.0,0.0,8.3,7.0,3.25,8.0,0.0,23.076923076923077
9,Milpa Alta,Matlahuacaloca,-99.05020583333334,19.20738722222222,251,59.0,13.0,9.0,18.0,14.0,30.0,0.0,9.04,150.0,3.86,205.0,5.179282868525896,23.50597609561753
9,Milpa Alta,Tula (Huixtotlazintla),-99.05278305555555,19.20445638888889,129,30.0,7.0,7.0,7.0,11.0,15.0,0.0,9.0,67.0,4.61,88.0,5.426356589147287,23.25581395348837
9,Milpa Alta,Tlatlapantunco,-99.04616638888889,19.196514722222222,17,8.0,1.0,1.0,1.0,1.0,2.0,0.0,11.67,10.0,5.67,7.0,5.88235294117647,47.05882352941176
9,Milpa Alta,San Agustín,-99.01829611111111,19.18308138888889,72,23.0,7.0,7.0,9.0,7.0,16.0,0.0,10.1,37.0,3.6,50.0,9.722222222222223,31.944444444444443
9,Milpa Alta,Los Angeles,-99.02588583333333,19.18140777777778,29,8.0,2.0,2.0,4.0,2.0,2.0,0.0,10.42,15.0,4.14,19.0,6.896551724137931,27.586206896551722
9,Milpa Alta,Tezontlipac (San Lorenzo Tlacoyucan),-99.02834166666666,19.1806875,31,11.0,4.0,3.0,2.0,3.0,4.0,0.0,9.73,22.0,5.17,18.0,12.903225806451612,35.483870967741936
9,Milpa Alta,Tlalzonco,-99.02762055555556,19.17204638888889,41,6.0,0.0,0.0,4.0,0.0,4.0,0.0,8.21,20.0,4.1,29.0,0.0,14.634146341463413
9,Milpa Alta,Temazcaltitla,-99.02833777777778,19.17257027777778,71,8.0,3.0,1.0,8.0,2.0,6.0,0.0,7.92,31.0,4.73,63.0,4.225352112676056,11.267605633802818
9,Milpa Alta,Chautonco,-99.02710166666667,19.175698055555557,133,39.0,10.0,10.0,17.0,15.0,14.0,0.0,9.54,81.0,3.69,91.0,7.518796992481203,29.32330827067669
9,Milpa Alta,Texotitla,-99.09927944444443,19.189676666666667,20,4.0,0.0,0.0,2.0,0.0,3.0,1.0,8.92,7.0,2.86,7.0,0.0,20.0
9,Milpa Alta,Coatepec,-99.09595388888889,19.186144444444444,121,23.0,13.0,5.0,5.0,11.0,18.0,0.0,8.25,56.0,4.32,89.0,10.743801652892563,19.00826446280992
9,Milpa Alta,Ocotitla (Barrio de Santa Cruz),-99.0196325,19.207557777777776,74,15.0,5.0,4.0,11.0,2.0,8.0,0.0,8.55,42.0,4.11,33.0,6.756756756756757,20.27027027027027
9,Milpa Alta,Teuhtli,-99.0065063888889,19.223392777777775,46,7.0,3.0,1.0,3.0,4.0,4.0,0.0,8.28,17.0,4.6,31.0,6.521739130434782,15.217391304347828
9,Milpa Alta,Xochiatlaco,-99.00197694444445,19.185084166666666,21,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.07,9.0,4.2,20.0,4.761904761904762,4.761904761904762
9,Milpa Alta,Huacaltunco,-99.00320888888889,19.18288916666667,65,22.0,1.0,2.0,6.0,4.0,14.0,0.0,9.84,30.0,3.42,53.0,1.5384615384615385,33.84615384615385
9,Milpa Alta,Tlahuiztpa,-99.00533861111111,19.171140555555557,129,13.0,1.0,0.0,10.0,1.0,16.0,0.0,7.72,66.0,3.79,93.0,0.7751937984496124,10.077519379844961
9,Milpa Alta,Zacacali,-99.05759444444445,19.182853333333334,76,37.0,9.0,8.0,12.0,9.0,14.0,0.0,11.0,39.0,3.8,48.0,11.842105263157894,48.68421052631579
9,Milpa Alta,Camino Viejo a Tlaltenamic,-99.04366,19.18520388888889,87,10.0,5.0,3.0,8.0,2.0,14.0,0.0,7.59,42.0,4.14,51.0,5.747126436781609,11.494252873563218
9,Milpa Alta,Joyas del Pedregal,-98.98713000000001,19.176574444444444,51,7.0,0.0,1.0,1.0,0.0,6.0,1.0,7.23,28.0,3.19,33.0,0.0,13.725490196078432
9,Milpa Alta,Los Romero,-98.99351416666667,19.15839111111111,20,4.0,0.0,0.0,3.0,0.0,1.0,3.0,7.53,13.0,2.86,8.0,0.0,20.0
9,Milpa Alta,Rancho Viejo,-98.98490472222223,19.172513055555555,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Don Diegoco,-98.98951138888889,19.2128175,29,7.0,6.0,2.0,2.0,4.0,7.0,0.0,9.78,22.0,3.22,26.0,20.689655172413794,24.137931034482758
9,Milpa Alta,Apilintitla,-99.06278611111111,19.212001944444445,51,19.0,10.0,3.0,7.0,7.0,10.0,0.0,10.29,32.0,5.1,38.0,19.607843137254903,37.254901960784316
9,Milpa Alta,Atlahuitonca,-98.99396083333333,19.196433055555556,98,53.0,2.0,10.0,14.0,4.0,27.0,0.0,11.33,67.0,2.97,64.0,2.0408163265306123,54.08163265306123
9,Milpa Alta,Xilozuchitl,-99.07287916666667,19.194826111111112,70,10.0,4.0,3.0,2.0,5.0,11.0,0.0,8.32,30.0,4.67,37.0,5.714285714285714,14.285714285714285
9,Milpa Alta,Tenco,-99.06898055555556,19.190689722222224,13,5.0,2.0,2.0,1.0,2.0,4.0,0.0,11.88,6.0,3.25,4.0,15.384615384615385,38.46153846153847
9,Milpa Alta,Xonacatepec,-98.99364166666666,19.200626666666665,30,6.0,0.0,2.0,4.0,0.0,5.0,0.0,8.68,17.0,4.29,28.0,0.0,20.0
9,Milpa Alta,Xicalhuacan,-98.99676,19.2016425,43,15.0,3.0,4.0,8.0,0.0,7.0,0.0,8.81,21.0,2.69,33.0,6.976744186046512,34.883720930232556
9,Milpa Alta,Ixotitla,-99.082065,19.183136944444446,37,11.0,1.0,2.0,1.0,0.0,4.0,1.0,8.72,17.0,3.36,26.0,2.7027027027027026,29.72972972972973
9,Milpa Alta,Xaltenco,-99.03704833333333,19.201088055555555,14,3.0,0.0,0.0,2.0,3.0,3.0,0.0,7.5,7.0,2.8,7.0,0.0,21.428571428571427
9,Milpa Alta,Tlaquexpa,-99.09375305555555,19.201170555555557,32,10.0,6.0,5.0,5.0,2.0,8.0,0.0,8.52,23.0,3.56,27.0,18.75,31.25
9,Milpa Alta,Pipitongo,-99.00238138888889,19.18720111111111,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Encinos,-99.015915,19.20678388888889,10,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.8,5.0,3.33,7.0,10.0,20.0
9,Milpa Alta,Tehuehuec,-99.0235286111111,19.208542777777776,18,1.0,0.0,0.0,4.0,0.0,1.0,0.0,7.8,12.0,2.57,5.0,0.0,5.555555555555555
9,Milpa Alta,Tlalaxco,-99.04650805555555,19.217623611111108,105,14.0,18.0,7.0,15.0,5.0,15.0,0.0,8.1,60.0,3.39,57.0,17.142857142857142,13.333333333333334
9,Milpa Alta,Apetatita,-99.07592416666667,19.192571944444445,89,23.0,14.0,7.0,5.0,3.0,13.0,0.0,9.31,49.0,4.94,78.0,15.730337078651685,25.842696629213485
9,Milpa Alta,Texali,-99.0767586111111,19.193593055555557,67,11.0,2.0,1.0,7.0,4.0,10.0,0.0,8.6,35.0,3.19,41.0,2.9850746268656714,16.417910447761194
9,Milpa Alta,Xilutepec,-98.99115583333334,19.19209,46,10.0,1.0,2.0,8.0,0.0,8.0,0.0,9.06,21.0,3.54,40.0,2.1739130434782608,21.73913043478261
9,Milpa Alta,Don Guillermo,-99.0587361111111,19.17531166666667,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Ixtonpaxtitla,-99.05381055555556,19.180926666666668,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Texico,-99.05115388888889,19.18052388888889,21,3.0,0.0,0.0,5.0,0.0,4.0,0.0,8.2,7.0,3.5,18.0,0.0,14.285714285714285
9,Milpa Alta,El Santanero,-98.96809111111111,19.202269722222223,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Hueyahuatitla,-99.10418027777777,19.184377222222224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Zopilocalco (Tatamazquipa),-99.04173416666667,19.168950555555558,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Acopilipan,-99.04595305555556,19.17528777777778,32,3.0,0.0,0.0,1.0,0.0,3.0,1.0,6.04,16.0,3.56,16.0,0.0,9.375
9,Milpa Alta,Hueyitlatile,-99.00876222222222,19.17117,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,4.0,0.0,11.11111111111111
9,Milpa Alta,Coyote,-99.02893472222222,19.159876388888886,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,El Triángulo,-98.99850583333334,19.184853888888888,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,La Purísima,-99.03826972222222,19.183161944444446,77,14.0,4.0,2.0,7.0,4.0,12.0,0.0,8.83,59.0,4.53,43.0,5.194805194805195,18.181818181818183
9,Milpa Alta,Atempa,-99.06444972222222,19.179829722222223,33,9.0,3.0,3.0,2.0,2.0,3.0,1.0,8.88,17.0,4.13,17.0,9.090909090909092,27.27272727272727
9,Milpa Alta,Tlacuitlaya,-99.05938138888888,19.201937777777776,17,1.0,1.0,0.0,1.0,1.0,3.0,0.0,7.91,10.0,4.25,10.0,5.88235294117647,5.88235294117647
9,Milpa Alta,Cruz Tlaltempa,-99.06166916666666,19.202924444444445,31,9.0,1.0,1.0,2.0,0.0,3.0,0.0,8.38,10.0,4.43,26.0,3.225806451612903,29.03225806451613
9,Milpa Alta,Ahuatitla (El Tecorral),-99.06083944444444,19.191050833333332,83,23.0,12.0,5.0,8.0,5.0,11.0,0.0,9.08,43.0,4.15,66.0,14.457831325301203,27.710843373493976
9,Milpa Alta,Xaltepec,-99.04060777777778,19.21635611111111,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Limonuxititla,-99.08211583333333,19.176956111111114,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
